Key,Confirmed,Deaths
CN_HB,66907,2761
CN_HE,318,6
CN_HI,168,5
CN_HK,95,2
CN_HL,480,13
CN_HN,1018,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_LN,122,1
CN_SC,538,3
CN_SD,758,6
CN_SH,337,3
CN_SN,245,1
CN_SX,133,0
CN_TJ,136,3
CN_XJ,76,3
CN_YN,174,2
CN_ZJ,1205,1
CZ,0,0
DE,111,0
DK,3,0
DO,0,0
DZ,1,0
EC,1,0
EE,1,0
EG,1,0
ES,58,0
FI,3,0
FR,100,2
FR_BFC,10,0
GB,23,0
GE,3,0
GR,7,0
HR,5,0
ID,0,0
IE,1,0
IL,7,0
IN,3,0
IQ,13,0
IR,593,43
IS,1,0
IT,1128,29
IT_21,49,0
IT_23,0,0
IT_25,984,24
IT_34,263,2
IT_36,6,0
IT_42,25,0
IT_45,285,8
IT_52,13,0
IT_55,2,0
IT_57,25,0
IT_62,6,0
IT_65,5,0
IT_67,0,0
IT_72,17,0
IT_75,3,0
IT_77,0,0
IT_78,1,0
IT_82,9,0
IT_88,0,0
IT_BZ,1,0
IT_TN,0,0
JP,239,5
KH,1,0
KR,3526,17
KW,45,0
LB,4,0
LK,1,0
LT,1,0
LU,1,0
MC,1,0
MK,1,0
MX,4,0
MY,25,0
NG,1,0
NL,7,0
NO,15,0
NP,1,0
NZ,1,0
OM,6,0
PH,3,1
PK,4,0
QA,1,0
RO,3,0
RU,2,0
SE,13,0
SG,102,0
SM,1,0
TH,42,1
TW,40,1
US,69,1
VN,16,0
AE,21,0
AF,1,0
AM,1,0
AT,14,0
AU,29,1
AZ,3,0
BE,2,0
BH,47,0
BR,2,0
BY,1,0
CA,24,0
CH,24,0
CN,80134,2914
CN_AH,990,6
CN_BJ,414,8
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1350,7
CN_GS,91,2
CN_GX,252,2
CN_GZ,146,2
CN_HA,1272,22
CN_HB,67103,2803
CN_HE,318,6
CN_HI,168,5
CN_HK,98,2
CN_HL,480,13
CN_HN,1018,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_LN,122,1
CN_NX,74,0
CN_SC,538,3
CN_SD,758,6
CN_SH,337,3
CN_SN,245,1
CN_SX,133,0
CN_TJ,136,3
CN_XJ,76,3
CN_YN,174,2
CN_ZJ,1206,1
CZ,3,0
DE,129,0
DK,4,0
DO,1,0
DZ,3,0
EC,6,0
EE,1,0
EG,2,0
ES,84,0
FI,6,0
FR,130,2
FR_ARA,32,0
FR_BFC,8,
FR_BRE,13,
FR_COR,0,
FR_CVL,0,
FR_GES,7,0
FR_GF,0,
FR_GUA,0,
FR_HDF,45,
FR_IDF,34,
FR_LRE,0,
FR_MAY,0,
FR_MQ,0,
FR_NAQ,4,
FR_NOR,2,0
FR_OCC,6,
FR_PAC,9,
FR_PDL,5,
GB,36,0
GE,3,0
GR,7,0
HR,7,0
ID,2,0
IE,1,0
IL,10,0
IN,3,0
IQ,19,0
IR,978,54
IS,3,0
IT,1694,34
IT_21,51,0
IT_23,0,0
IT_25,1254,38
IT_34,273,2
IT_36,9,0
IT_42,22,0
IT_45,335,11
IT_52,13,0
IT_55,2,0
IT_57,35,1
IT_62,7,0
IT_65,5,0
IT_67,0,0
IT_72,17,0
IT_75,4,0
IT_77,0,0
IT_78,1,0
IT_82,7,0
IT_88,0,0
IT_BZ,1,0
IT_TN,0,0
JP,254,6
KH,1,0
KR,4212,22
KW,46,0
LB,10,0
LK,1,0
LT,1,0
LU,1,0
MC,1,0
MK,1,0
MX,5,0
MY,29,0
NG,1,0
NL,13,0
NO,19,0
NP,1,0
NZ,1,0
OM,6,0
PH,3,1
PK,4,0
QA,3,0
RO,3,0
RU,2,0
SE,14,0
SG,106,0
SM,8,1
TH,43,1
TW,40,1
US,89,2
VN,16,0
AD,1,0
AT,18,0
AU,33,1
BE,8,0
CA,27,0
CH,30,0
CN,80261,2946
CN_AH,990,6
CN_BJ,414,8
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1350,7
CN_GS,91,2
CN_GX,252,2
CN_HA,1272,22
CN_HB,67217,2834
CN_HE,318,6
CN_HK,100,2
CN_HL,480,13
CN_HN,1018,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_LN,125,1
CN_SC,538,3
CN_SD,758,6
CN_SH,338,3
CN_SX,133,0
CN_TJ,136,3
CN_XJ,76,3
CN_YN,174,2
CN_ZJ,1213,1
CZ,5,0
DE,157,0
DK,5,0
EC,7,0
ES,123,0
ES_AN,13,0
ES_AR,0,0
ES_AS,1,0
ES_CB,10,0
ES_CE,0,0
ES_CL,8,0
ES_CM,7,0
ES_CN,7,0
ES_CT,15,0
ES_EX,6,0
ES_GA,0,0
ES_IB,2,0
ES_MC,0,0
ES_MD,49,0
ES_ML,0,0
ES_NC,1,0
ES_PV,13,0
ES_RI,3,0
ES_VC,15,0
FR,178,3
FR_ARA,36,0
FR_BFC,15,0
FR_BRE,19,
FR_COR,0,
FR_CVL,0,
FR_GES,13,
FR_GF,0,
FR_GUA,3,
FR_HDF,59,
FR_IDF,37,
FR_LRE,0,
FR_MAY,0,
FR_MQ,0,
FR_NAQ,4,
FR_NOR,2,
FR_OCC,7,
FR_PAC,10,
FR_PDL,5,
GB,40,0
HR,8,0
IN,5,0
IQ,21,0
IR,1501,66
IS,6,0
IT,2036,52
IT_21,56,0
IT_23,0,0
IT_25,1520,55
IT_34,307,3
IT_36,13,0
IT_42,24,1
IT_45,420,18
IT_52,19,0
IT_55,8,0
IT_57,61,2
IT_62,14,0
IT_65,6,0
IT_67,3,0
IT_72,30,0
IT_75,6,0
IT_77,1,0
IT_78,1,0
IT_82,7,0
IT_88,1,0
IT_BZ,1,0
IT_TN,4,0
JO,1,0
JP,254,6
KR,4812,28
KW,56,0
LB,13,0
LV,1,0
MA,1,0
NL,18,0
NO,25,0
OM,7,0
PT,2,0
RU,3,0
SA,1,0
SE,15,0
SG,108,0
SN,1,0
TN,1,0
TW,41,1
US,103,6
AE,27,0
AR,1,0
AT,24,0
AU,41,1
AU_ACT,0,
AU_NSW,22,
AU_NT,1,
AU_QLD,11,
AU_SA,5,
AU_TAS,1,
AU_VIC,10,
AU_WA,2,
BE,13,0
BH,49,0
BY,4,0
CA,30,0
CH,37,0
CL,1,0
CN,80380,2983
CN_AH,990,6
CN_BJ,417,8
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1350,7
CN_GS,91,2
CN_GX,252,2
CN_HA,1272,22
CN_HB,67332,2871
CN_HI,168,5
CN_HK,102,2
CN_HL,480,13
CN_HN,1018,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_LN,125,1
CN_MO,10,0
CN_NX,75,0
CN_SC,538,3
CN_SD,758,6
CN_SH,338,3
CN_SN,245,1
CN_SX,133,0
CN_TJ,136,3
CN_ZJ,1213,1
CZ,5,0
DE,196,0
DK,8,0
DZ,5,0
EE,2,0
ES,150,0
ES_AN,13,0
ES_AR,0,0
ES_AS,2,0
ES_CB,10,0
ES_CE,0,0
ES_CL,11,0
ES_CM,12,0
ES_CN,7,0
ES_CT,15,0
ES_EX,6,0
ES_GA,1,0
ES_IB,5,0
ES_MC,0,0
ES_MD,70,0
ES_ML,0,0
ES_NC,3,0
ES_PV,17,0
ES_RI,7,0
ES_VC,19,1
FI,7,0
FR,212,4
FR_ARA,51,0
FR_BFC,19,0
FR_BRE,24,
FR_COR,0,
FR_CVL,0,
FR_GES,26,0
FR_GF,5,0
FR_GUA,0,
FR_HDF,65,
FR_IDF,55,
FR_LRE,0,
FR_MAY,0,
FR_MQ,0,
FR_NAQ,5,
FR_NOR,2,
FR_OCC,9,
FR_PAC,18,0
FR_PDL,7,
GB,51,0
HR,9,0
IE,2,0
IN,6,0
IQ,26,0
IR,2336,77
IS,16,0
IT,2502,79
IT_21,82,0
IT_23,0,0
IT_25,1820,73
IT_34,360,6
IT_36,18,0
IT_42,26,1
IT_45,544,22
IT_52,38,0
IT_55,9,0
IT_57,84,4
IT_62,30,0
IT_65,7,0
IT_67,3,0
IT_72,31,0
IT_75,9,1
IT_77,1,0
IT_78,1,0
IT_82,18,0
IT_88,2,0
IT_BZ,1,0
IT_TN,5,0
JP,268,6
KR,5328,32
MY,36,0
NL,28,0
NO,33,0
NZ,2,0
PK,5,0
PL,1,0
PT,4,0
QA,8,0
RO,4,0
RU,4,0
SE,24,0
SG,110,0
SM,10,1
TW,42,1
UA,1,0
US,125,9
US_AZ,2,
US_CA,53,
US_FL,2,
US_GA,2,
US_IL,4,
US_MA,2,
US_NC,1,
US_NH,2,
US_NY,6,
US_OR,3,
US_SC,0,
US_TX,1,
US_WA,39,
US_WI,1,
AT,29,0
AU,52,2
AU_ACT,0,
AU_NSW,25,
AU_NT,1,
AU_QLD,13,
AU_SA,7,
AU_TAS,1,
AU_VIC,10,
AU_WA,3,
BE,23,0
BH,52,0
BR,3,0
BY,6,0
CA,33,0
CH,57,0
CL,3,0
CN,80497,3014
CN_AH,990,6
CN_BJ,418,8
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1351,7
CN_GS,91,2
CN_GX,252,2
CN_HA,1272,22
CN_HB,67466,2902
CN_HE,318,6
CN_HI,168,6
CN_HK,105,2
CN_HL,481,13
CN_HN,1018,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_SC,539,3
CN_SD,758,6
CN_SH,339,3
CN_SN,245,1
CN_TJ,136,3
CN_XJ,76,3
CN_ZJ,1215,1
CZ,8,0
DE,262,0
DK,10,0
DZ,12,0
EC,10,0
ES,198,1
ES_AN,12,0
ES_AR,1,0
ES_AS,5,0
ES_CB,10,0
ES_CE,0,0
ES_CL,11,0
ES_CM,13,0
ES_CN,8,0
ES_CT,24,0
ES_EX,6,0
ES_GA,1,0
ES_IB,6,0
ES_MC,0,0
ES_MD,90,1
ES_ML,0,0
ES_NC,3,0
ES_PV,17,1
ES_RI,11,0
ES_VC,19,1
FR,285,4
FR_ARA,63,0
FR_BFC,44,0
FR_BRE,31,
FR_COR,3,0
FR_CVL,3,
FR_GES,77,
FR_GF,5,
FR_GUA,0,
FR_HDF,5,4
FR_IDF,77,
FR_LRE,0,
FR_MAY,0,
FR_MQ,0,
FR_NAQ,8,
FR_NOR,6,
FR_OCC,11,
FR_PAC,26,0
FR_PDL,8,
GB,85,0
GE,3,0
GR,10,0
HU,2,0
IE,6,0
IL,15,0
IN,28,0
IQ,31,0
IR,2922,92
IS,26,0
IT,3089,107
IT_21,108,2
IT_23,2,0
IT_25,2251,98
IT_34,407,10
IT_36,21,0
IT_42,28,3
IT_45,698,30
IT_52,61,0
IT_55,9,0
IT_57,124,4
IT_62,44,0
IT_65,8,0
IT_67,7,0
IT_72,45,0
IT_75,14,1
IT_77,1,0
IT_78,2,0
IT_82,18,0
IT_88,2,0
IT_BZ,1,0
IT_TN,7,0
JP,317,6
KR,5766,35
LI,1,0
MY,50,0
NL,38,0
NO,56,0
NZ,3,0
OM,15,0
PT,5,0
SE,35,0
SG,112,0
SI,1,0
SM,15,1
SN,3,0
TH,47,1
US,159,11
US_AZ,2,
US_CA,53,
US_CO,0,
US_DC,0,
US_FL,9,
US_GA,2,
US_IL,5,
US_MA,2,
US_MD,0,
US_MI,0,
US_NC,1,
US_NE,0,
US_NH,2,
US_NJ,1,
US_NV,1,
US_NY,22,
US_OH,0,
US_OR,3,
US_SC,0,
US_TN,1,
US_TX,1,
US_VA,0,
US_WA,70,
US_WI,1,
AE,29,0
AR,2,0
AT,41,0
AU,59,2
AU_ACT,0,
AU_NSW,28,
AU_NT,0,
AU_QLD,14,
AU_SA,7,
AU_TAS,1,
AU_VIC,10,
AU_WA,3,
AZ,6,0
BA,2,0
BE,50,0
BH,52,0
BR,8,0
BT,1,0
CA,45,0
CH,87,1
CL,4,0
CN,80667,3044
CN_AH,990,6
CN_BJ,422,8
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1351,7
CN_GS,102,2
CN_GX,252,2
CN_HA,1272,22
CN_HB,67592,2931
CN_HE,318,6
CN_HK,105,2
CN_HL,481,13
CN_HN,1018,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_SC,539,3
CN_SD,758,6
CN_SH,342,3
CN_SX,133,0
CN_XJ,76,3
CN_YN,174,2
CN_ZJ,1215,1
CZ,12,0
DE,400,0
DK,20,0
DZ,17,0
EC,13,0
EE,5,0
EG,3,0
ES,237,3
ES_AN,21,0
ES_AR,6,1
ES_AS,5,0
ES_CB,10,0
ES_CE,0,0
ES_CL,14,0
ES_CM,15,0
ES_CN,11,0
ES_CT,24,0
ES_EX,6,0
ES_GA,3,0
ES_IB,6,0
ES_MC,0,0
ES_MD,137,2
ES_ML,0,0
ES_NC,3,0
ES_PV,45,1
ES_RI,29,0
ES_VC,30,1
FI,12,0
FR,423,7
FR_ARA,87,0
FR_BFC,80,0
FR_BRE,34,
FR_COR,5,0
FR_CVL,7,
FR_GES,81,0
FR_GF,5,
FR_GUA,0,
FR_HDF,12,
FR_IDF,131,1
FR_LRE,0,
FR_MAY,0,
FR_MQ,2,
FR_NAQ,11,
FR_NOR,11,
FR_OCC,18,
FR_PAC,31,0
FR_PDL,12,
GB,115,1
GE,9,0
GR,32,0
HR,10,0
IE,13,0
IL,17,0
IN,29,0
IQ,38,2
IR,3513,107
IS,35,0
IT,3858,148
IT_21,143,4
IT_23,7,0
IT_25,2612,135
IT_34,488,12
IT_36,31,0
IT_42,32,3
IT_45,870,37
IT_52,79,0
IT_55,16,0
IT_57,159,4
IT_62,54,1
IT_65,9,0
IT_67,12,0
IT_72,57,0
IT_75,17,1
IT_77,3,0
IT_78,4,0
IT_82,24,0
IT_88,5,0
IT_BZ,4,0
IT_TN,10,0
JP,349,6
KR,6284,42
KW,58,0
LB,16,0
MA,2,0
MY,50,0
NL,82,0
NO,86,0
NZ,4,0
OM,16,0
PS,7,0
PT,9,0
RO,6,0
SA,5,0
SE,61,0
SG,117,0
SI,6,0
SM,22,1
SN,4,0
TW,44,1
US,233,12
US_AK,0,
US_AR,0,
US_AZ,3,
US_CA,60,
US_CO,2,
US_DC,0,
US_DE,0,
US_FL,9,
US_GA,2,
US_IA,0,
US_IL,5,
US_IN,1,
US_KS,0,
US_KY,0,
US_MA,8,
US_MD,3,
US_MI,0,
US_MN,0,
US_NC,2,
US_NE,0,
US_NH,2,
US_NJ,1,
US_NM,0,
US_NV,1,
US_NY,33,
US_OH,0,
US_OR,3,
US_PA,2,
US_SC,0,
US_TN,1,
US_TX,5,
US_VA,0,
US_VT,0,
US_WA,79,
US_WI,1,
US_WV,0,
ZA,1,0
AR,8,0
AT,74,0
AU,63,2
AU_ACT,0,
AU_NSW,36,
AU_NT,0,
AU_QLD,14,
AU_SA,7,
AU_TAS,2,
AU_VIC,11,
AU_WA,3,
AZ,9,0
BE,109,0
BH,56,0
BR,13,0
CA,51,0
CH,209,1
CL,5,0
CM,1,0
CN,80768,3072
CN_BJ,426,8
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1352,7
CN_GS,119,2
CN_GX,252,2
CN_GZ,146,2
CN_HA,1272,22
CN_HB,67666,2959
CN_HK,107,2
CN_HL,481,13
CN_HN,1018,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_MO,10,0
CN_NX,75,0
CN_SC,539,3
CN_SD,758,6
CN_SH,342,3
CN_SN,245,1
CN_XJ,76,3
CN_ZJ,1215,1
CO,1,0
CR,1,0
CZ,19,0
DE,684,0
DK,23,0
DO,2,0
EE,10,0
EG,15,0
ES,365,5
ES_AN,27,0
ES_AR,11,1
ES_AS,5,0
ES_CB,10,0
ES_CE,0,0
ES_CL,14,0
ES_CM,15,0
ES_CN,18,0
ES_CT,24,1
ES_EX,6,0
ES_GA,3,0
ES_IB,6,0
ES_MC,0,0
ES_MD,174,4
ES_ML,0,0
ES_NC,3,0
ES_PV,45,1
ES_RI,39,0
ES_VC,30,1
FI,19,0
FR,613,9
FR_ARA,125,0
FR_BFC,106,0
FR_BRE,47,
FR_COR,19,0
FR_CVL,16,
FR_GES,250,
FR_GF,5,
FR_GUA,0,
FR_HDF,173,
FR_IDF,161,1
FR_LRE,0,
FR_MAY,0,
FR_MQ,2,
FR_NAQ,15,
FR_NOR,10,1
FR_OCC,29,
FR_PAC,37,0
FR_PDL,18,
GB,163,1
GR,45,0
HR,11,0
HU,4,0
ID,4,0
IE,18,0
IL,19,0
IN,31,0
IR,4747,124
IS,43,0
IT,4636,197
IT_21,207,5
IT_23,8,0
IT_25,3420,154
IT_34,543,13
IT_36,42,0
IT_42,51,4
IT_45,1010,48
IT_52,113,0
IT_55,24,0
IT_57,207,6
IT_62,76,1
IT_65,11,0
IT_67,14,0
IT_72,61,0
IT_75,26,2
IT_77,3,0
IT_78,4,0
IT_82,35,0
IT_88,5,0
IT_BZ,9,0
IT_TN,14,0
JP,408,6
KR,6767,44
LB,22,0
LU,3,0
MK,3,0
MY,83,0
NL,128,1
NO,113,0
NZ,5,0
PE,1,0
PH,5,1
PK,6,0
PL,5,0
PS,16,0
PT,13,0
QA,11,0
RO,7,0
RS,1,0
RU,10,0
SE,137,0
SG,130,0
SI,9,0
SK,1,0
SM,23,1
TG,1,0
TH,50,1
TW,45,1
US,338,14
US_AK,0,
US_AL,0,
US_AR,0,
US_AZ,5,
US_CA,69,
US_CO,8,
US_CT,0,
US_DC,0,
US_DE,0,
US_FL,14,
US_GA,6,
US_HI,1,
US_IA,0,
US_ID,0,
US_IL,6,
US_IN,1,
US_KS,0,
US_KY,1,
US_LA,0,
US_MA,13,
US_MD,3,
US_ME,0,
US_MI,0,
US_MN,1,
US_MO,0,
US_MS,0,
US_MT,0,
US_NC,2,
US_ND,0,
US_NE,1,
US_NH,2,
US_NJ,4,
US_NM,0,
US_NV,1,
US_NY,76,
US_OH,0,
US_OK,1,
US_OR,7,
US_PA,2,
US_RI,2,
US_SC,2,
US_SD,0,
US_TN,1,
US_TX,8,
US_UT,1,
US_VA,0,
US_VT,0,
US_WA,102,
US_WI,1,
US_WV,0,
US_WY,0,
VA,1,0
VN,17,0
AE,45,0
AF,4,0
AR,9,1
AT,99,0
AU,74,3
AU_ACT,0,
AU_NSW,40,
AU_NT,0,
AU_QLD,15,
AU_SA,7,
AU_TAS,2,
AU_VIC,12,
AU_WA,4,
BE,169,0
BG,2,0
BH,63,0
BR,13,0
CA,57,0
CH,264,1
CN,80814,3099
CN_AH,990,6
CN_BJ,428,8
CN_CQ,576,6
CN_FJ,296,1
CN_GD,1352,7
CN_GS,120,2
CN_GX,252,2
CN_GZ,146,2
CN_HA,1272,22
CN_HB,67707,2986
CN_HE,318,6
CN_HI,168,6
CN_HK,109,2
CN_HL,481,13
CN_HN,1018,4
CN_JS,631,0
CN_JX,935,1
CN_LN,125,1
CN_SC,539,3
CN_SD,758,6
CN_SH,342,3
CN_XJ,76,3
CN_ZJ,1215,1
CZ,26,0
DE,847,0
DK,31,0
ES,430,8
ES_AN,35,0
ES_AR,13,2
ES_AS,7,0
ES_CB,12,0
ES_CE,0,0
ES_CL,22,0
ES_CM,15,0
ES_CN,17,0
ES_CT,49,1
ES_EX,6,0
ES_GA,5,0
ES_IB,8,0
ES_MC,1,0
ES_MD,202,8
ES_ML,0,0
ES_NC,3,0
ES_PV,102,5
ES_RI,55,0
ES_VC,37,1
FR,716,10
FR_ARA,146,1
FR_BFC,112,0
FR_BRE,59,
FR_CVL,17,
FR_GES,262,3
FR_IDF,226,1
FR_NAQ,29,
FR_NOR,22,1
FR_PAC,52,0
FR_PDL,24,
GB,206,2
GE,12,0
GR,66,0
HR,12,0
HU,7,0
IE,19,0
IL,25,0
IN,34,0
IQ,54,2
IR,5823,145
IS,53,0
IT,5883,233
IT_21,360,5
IT_23,9,0
IT_25,4189,267
IT_34,670,18
IT_36,57,1
IT_42,78,6
IT_45,1180,56
IT_52,166,0
IT_55,26,0
IT_57,272,7
IT_62,87,3
IT_65,17,0
IT_67,14,0
IT_72,101,0
IT_75,40,3
IT_77,4,0
IT_78,9,0
IT_82,53,0
IT_88,11,0
IT_BZ,9,0
IT_TN,23,0
JO,1,0
JP,455,6
KH,2,0
KR,7134,50
KW,61,0
LV,2,0
MD,1,0
MT,3,0
MV,2,0
MY,93,0
NL,188,1
NO,147,0
PH,6,1
PL,6,0
PS,19,0
PT,21,0
PY,1,0
QA,12,0
RO,13,0
SA,7,0
SE,161,0
SG,138,0
SI,12,0
SK,3,0
SM,26,1
TW,45,1
US,433,17
US_AK,0,
US_AL,0,
US_AR,0,
US_AZ,5,
US_CA,88,
US_CO,8,
US_CT,1,
US_DC,1,
US_DE,0,
US_FL,17,
US_GA,7,
US_HI,1,
US_IA,0,
US_ID,0,
US_IL,6,
US_IN,2,
US_KS,1,
US_KY,1,
US_LA,0,
US_MA,13,
US_MD,3,
US_ME,0,
US_MI,0,
US_MN,1,
US_MO,1,
US_MS,0,
US_MT,0,
US_NC,2,
US_ND,0,
US_NE,1,
US_NH,4,
US_NJ,6,
US_NM,0,
US_NV,1,
US_NY,105,
US_OH,0,
US_OK,1,
US_OR,14,
US_PA,4,
US_RI,3,
US_SC,2,
US_SD,0,
US_TN,3,
US_TX,8,
US_UT,1,
US_VA,2,
US_VT,1,
US_WA,102,
US_WI,1,
US_WV,0,
US_WY,0,
VN,21,0
ZA,2,0
AL,2,0
AR,12,1
AT,102,0
AU,80,3
AU_ACT,0,
AU_NSW,47,
AU_NT,0,
AU_QLD,15,
AU_SA,7,
AU_TAS,2,
AU_VIC,15,
AU_WA,6,
BD,3,0
BE,200,0
BG,4,0
BH,79,0
BR,25,0
CA,62,0
CH,332,2
CL,10,0
CM,2,0
CN,80859,3122
CN_BJ,428,8
CN_CQ,576,6
CN_GD,1352,8
CN_GS,124,2
CN_GX,252,2
CN_GZ,146,2
CN_HB,67743,3007
CN_HK,115,3
CN_HL,481,13
CN_HN,1018,4
CN_JS,631,0
CN_JX,935,1
CN_SC,539,3
CN_SD,758,6
CN_SH,342,3
CN_SN,245,1
CN_TJ,136,3
CN_ZJ,1215,1
CR,5,0
CZ,32,0
DE,902,0
DK,38,0
DZ,20,0
EC,14,0
EG,49,1
ES,589,17
ES_AN,54,0
ES_AR,13,2
ES_AS,7,0
ES_CB,12,0
ES_CE,0,0
ES_CL,23,0
ES_CM,26,0
ES_CN,22,0
ES_CT,75,1
ES_EX,7,0
ES_GA,6,0
ES_IB,11,0
ES_MC,4,0
ES_MD,469,8
ES_ML,0,0
ES_NC,3,0
ES_PV,149,5
ES_RI,81,0
ES_VC,37,1
FI,30,0
FR,1126,19
FR_ARA,182,3
FR_BFC,119,0
FR_BRE,71,
FR_COR,38,1
FR_GES,310,4
FR_HDF,181,15
FR_IDF,283,1
FR_NAQ,39,
FR_NOR,25,1
FR_OCC,60,
FR_PAC,72,0
GB,273,3
GE,13,0
GR,73,0
HU,8,0
ID,6,0
IE,21,0
IL,39,0
IQ,61,6
IR,6566,194
IS,55,0
IT,7375,366
IT_21,350,13
IT_23,15,0
IT_25,5469,333
IT_34,744,20
IT_36,93,1
IT_42,109,7
IT_45,1386,70
IT_52,208,1
IT_55,28,0
IT_57,323,10
IT_62,102,5
IT_65,30,0
IT_67,14,0
IT_72,120,0
IT_75,50,3
IT_77,5,0
IT_78,11,0
IT_82,54,0
IT_88,19,0
IT_BZ,9,0
IT_TN,33,0
JP,488,7
KR,7382,51
KW,64,0
LB,32,0
LU,5,0
LV,3,0
MV,4,0
MX,7,0
MY,99,0
NL,265,3
NO,169,0
PE,7,0
PH,10,1
PL,11,0
PT,30,0
QA,15,0
RO,15,0
SA,11,0
SE,203,0
SG,150,0
SI,16,0
SK,5,0
SM,37,1
TW,45,1
US,554,21
US_AK,0,
US_AL,0,
US_AR,0,
US_AZ,5,
US_CA,114,
US_CO,9,
US_CT,1,
US_DC,1,
US_DE,0,
US_FL,18,
US_GA,12,
US_HI,2,
US_IA,3,
US_ID,0,
US_IL,7,
US_IN,2,
US_KS,1,
US_KY,4,
US_LA,1,
US_MA,41,
US_MD,5,
US_ME,0,
US_MI,0,
US_MN,2,
US_MO,1,
US_MS,0,
US_MT,0,
US_NC,2,
US_ND,0,
US_NE,3,
US_NH,4,
US_NJ,11,
US_NM,0,
US_NV,1,
US_NY,142,
US_OH,3,
US_OK,1,
US_OR,14,
US_PA,7,
US_RI,3,
US_SC,7,
US_SD,0,
US_TN,3,
US_TX,12,
US_UT,1,
US_VA,3,
US_VT,1,
US_WA,136,
US_WI,1,
US_WV,0,
US_WY,0,
VN,30,0
ZA,3,0
AE,59,0
AL,6,0
AT,131,0
AU,100,3
AU_ACT,0,
AU_NSW,60,
AU_NT,0,
AU_QLD,18,
AU_SA,7,
AU_TAS,2,
AU_VIC,19,
AU_WA,6,
BE,239,0
BH,109,0
BN,1,0
CA,77,1
CH,374,2
CL,13,0
CN,80879,3139
CN_BJ,429,8
CN_CQ,576,6
CN_GD,1353,8
CN_GS,124,2
CN_GX,252,2
CN_GZ,146,2
CN_HB,67760,3024
CN_HK,115,3
CN_HL,481,13
CN_HN,1018,4
CN_JL,93,1
CN_JS,631,0
CN_JX,935,1
CN_LN,125,1
CN_SC,539,3
CN_SD,758,6
CN_SH,344,3
CN_SN,245,1
CN_SX,133,0
CN_TJ,136,3
CN_ZJ,1215,1
CO,3,0
CR,9,0
CY,2,0
CZ,40,0
DE,1139,2
DE_BB,9,0
DE_BE,48,0
DE_BW,237,0
DE_BY,314,0
DE_HB,4,0
DE_HE,35,0
DE_HH,29,0
DE_MV,13,0
DE_NI,49,0
DE_NW,484,0
DE_RP,25,0
DE_SH,9,0
DE_SL,7,0
DE_SN,22,0
DE_ST,7,0
DE_TH,4,0
DK,113,0
DO,5,0
EC,15,0
EG,55,1
ES,999,17
ES_AN,71,0
ES_AR,38,3
ES_AS,22,0
ES_CB,12,0
ES_CE,0,0
ES_CL,56,0
ES_CM,39,0
ES_CN,25,0
ES_CT,124,3
ES_EX,8,0
ES_GA,22,0
ES_IB,13,0
ES_MC,9,0
ES_MD,782,21
ES_ML,0,0
ES_NC,12,0
ES_PV,195,6
ES_RI,144,1
ES_VC,50,1
FI,40,0
FR,1412,30
FR_ARA,227,3
FR_BFC,147,1
FR_BRE,81,
FR_COR,42,2
FR_CVL,17,
FR_GES,464,5
FR_GF,5,
FR_GUA,0,
FR_HDF,222,16
FR_IDF,283,4
FR_LRE,0,
FR_MAY,0,
FR_MQ,3,
FR_NAQ,55,
FR_NOR,39,1
FR_OCC,61,
FR_PAC,90,0
FR_PDL,27,
GB,321,5
GE,15,0
GR,84,0
HU,9,0
IN,44,0
IR,7161,237
IS,65,0
IT,9172,463
IT_21,453,17
IT_23,17,0
IT_25,5791,468
IT_34,856,26
IT_36,116,3
IT_42,141,8
IT_45,1533,85
IT_52,264,1
IT_55,37,0
IT_57,394,13
IT_62,116,6
IT_65,38,1
IT_67,15,0
IT_72,127,0
IT_75,59,3
IT_77,7,0
IT_78,13,0
IT_82,62,0
IT_88,20,0
IT_BZ,38,0
IT_TN,52,0
JP,514,9
KR,7513,54
KW,65,0
LB,41,0
LV,6,0
MN,1,0
MT,4,0
MY,117,0
NG,2,0
NL,321,3
NO,192,0
OM,18,0
PA,1,0
PE,9,0
PH,33,1
PK,16,0
PL,17,0
PS,20,0
PT,39,0
QA,18,0
RO,17,0
RU,10,0
SA,15,0
SE,248,0
SG,160,0
SM,49,2
TN,2,0
US,754,26
US_AK,0,
US_AL,0,
US_AR,0,
US_AZ,6,
US_CA,133,
US_CO,12,
US_CT,2,
US_DC,5,
US_DE,0,
US_FL,19,
US_GA,17,
US_HI,2,
US_IA,8,
US_ID,0,
US_IL,19,
US_IN,6,
US_KS,1,
US_KY,6,
US_LA,1,
