key,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
US_MN_27125,2020-05-27,1,0,,,4,0,,
US_MN_27127,2020-05-27,0,0,,,3,0,,
US_MN_27129,2020-05-27,0,0,,,5,0,,
US_MN_27131,2020-05-27,15,0,,,411,2,,
US_MN_27133,2020-05-27,0,0,,,21,0,,
US_MN_27135,2020-05-27,0,0,,,1,0,,
US_MN_27137,2020-05-27,1,0,,,115,13,,
US_MN_27139,2020-05-27,5,0,,,379,2,,
US_MN_27141,2020-05-27,2,0,,,219,2,,
US_MN_27143,2020-05-27,0,0,,,13,0,,
US_MN_27145,2020-05-27,25,0,,,1984,12,,
US_MN_27147,2020-05-27,4,0,,,148,0,,
US_MN_27151,2020-05-27,1,0,,,17,0,,
US_MN_27153,2020-05-27,76,0,,,296,0,,
US_MN_27155,2020-05-27,0,0,,,3,0,,
US_MN_27157,2020-05-27,0,0,,,17,0,,
US_MN_27159,2020-05-27,0,0,,,8,0,,
US_MN_27161,2020-05-27,0,0,,,24,0,,
US_MN_27163,2020-05-27,9,1,,,562,30,,
US_MN_27165,2020-05-27,1,0,,,59,0,,
US_MN_27167,2020-05-27,0,0,,,11,3,,
US_MN_27169,2020-05-27,0,0,,,78,15,,
US_MN_27171,2020-05-27,6,0,,,269,1,,
US_MN_27173,2020-05-27,0,0,,,6,0,,
US_MO,2020-05-27,187,7,,5223,12624,705,,165521
US_MO_29001,2020-05-27,-1,0,,,45,0,,
US_MO_29003,2020-05-27,6,0,,,30,0,,
US_MO_29005,2020-05-27,0,0,,,3,0,,
US_MO_29007,2020-05-27,7,0,,,68,0,,
US_MO_29009,2020-05-27,0,0,,,9,0,,
US_MO_29013,2020-05-27,0,0,,,7,1,,
US_MO_29015,2020-05-27,0,0,,,10,0,,
US_MO_29017,2020-05-27,0,0,,,6,0,,
US_MO_29019,2020-05-27,7,0,,,130,1,,
US_MO_29021,2020-05-27,22,0,,,662,2,,
US_MO_29023,2020-05-27,0,0,,,28,0,,
US_MO_29025,2020-05-27,0,0,,,5,0,,
US_MO_29027,2020-05-27,0,0,,,26,1,,
US_MO_29029,2020-05-27,0,0,,,37,1,,
US_MO_29031,2020-05-27,4,0,,,68,2,,
US_MO_29033,2020-05-27,0,0,,,7,0,,
US_MO_29035,2020-05-27,0,0,,,5,1,,
US_MO_29037,2020-05-27,1,0,,,83,8,,
US_MO_29039,2020-05-27,0,0,,,9,0,,
US_MO_29041,2020-05-27,1,0,,,6,0,,
US_MO_29043,2020-05-27,0,0,,,22,0,,
US_MO_29045,2020-05-27,0,0,,,1,0,,
US_MO_29047,2020-05-27,6,1,,,158,3,,
US_MO_29049,2020-05-27,0,0,,,18,0,,
US_MO_29051,2020-05-27,0,0,,,60,1,,
US_MO_29053,2020-05-27,0,0,,,9,0,,
US_MO_29055,2020-05-27,0,0,,,8,0,,
US_MO_29059,2020-05-27,0,0,,,2,0,,
US_MO_29061,2020-05-27,0,0,,,4,0,,
US_MO_29063,2020-05-27,0,0,,,6,0,,
US_MO_29065,2020-05-27,0,0,,,1,0,,
US_MO_29069,2020-05-27,1,0,,,31,2,,
US_MO_29071,2020-05-27,1,0,,,140,16,,
US_MO_29073,2020-05-27,0,0,,,2,0,,
US_MO_29075,2020-05-27,2,0,,,21,0,,
US_MO_29077,2020-05-27,0,0,,,120,8,,
US_MO_29079,2020-05-27,0,0,,,2,0,,
US_MO_29081,2020-05-27,-1,0,,,8,0,,
US_MO_29083,2020-05-27,0,0,,,10,3,,
US_MO_29087,2020-05-27,0,0,,,1,0,,
US_MO_29089,2020-05-27,0,0,,,3,0,,
US_MO_29091,2020-05-27,0,0,,,5,0,,
US_MO_29093,2020-05-27,0,0,,,2,0,,
US_MO_29095,2020-05-27,12,0,,,540,16,,
US_MO_29097,2020-05-27,0,0,,,30,0,,
US_MO_29099,2020-05-27,1,0,,,345,16,,
US_MO_29101,2020-05-27,0,0,,,73,0,,
US_MO_29105,2020-05-27,0,0,,,3,0,,
US_MO_29107,2020-05-27,1,0,,,72,2,,
US_MO_29109,2020-05-27,0,0,,,7,0,,
US_MO_29111,2020-05-27,0,0,,,7,1,,
US_MO_29113,2020-05-27,0,0,,,81,1,,
US_MO_29115,2020-05-27,0,0,,,6,1,,
US_MO_29117,2020-05-27,0,0,,,3,0,,
US_MO_29119,2020-05-27,1,0,,,18,0,,
US_MO_29121,2020-05-27,0,0,,,2,0,,
US_MO_29123,2020-05-27,0,0,,,3,0,,
US_MO_29125,2020-05-27,0,0,,,2,0,,
US_MO_29127,2020-05-27,0,0,,,5,0,,
US_MO_29131,2020-05-27,0,0,,,4,0,,
US_MO_29133,2020-05-27,1,0,,,54,0,,
US_MO_29135,2020-05-27,0,0,,,45,1,,
US_MO_29137,2020-05-27,,,,,2,0,,
US_MO_29139,2020-05-27,0,0,,,8,0,,
US_MO_29141,2020-05-27,0,0,,,9,0,,
US_MO_29143,2020-05-27,0,0,,,17,1,,
US_MO_29145,2020-05-27,0,0,,,18,1,,
US_MO_29147,2020-05-27,-3,0,,,9,0,,
US_MO_29149,2020-05-27,0,0,,,2,0,,
US_MO_29151,2020-05-27,0,0,,,5,0,,
US_MO_29155,2020-05-27,0,0,,,76,4,,
US_MO_29157,2020-05-27,1,0,,,50,0,,
US_MO_29159,2020-05-27,1,0,,,71,1,,
US_MO_29161,2020-05-27,0,0,,,4,0,,
US_MO_29163,2020-05-27,1,0,,,16,1,,
US_MO_29165,2020-05-27,0,0,,,68,2,,
US_MO_29167,2020-05-27,0,0,,,2,0,,
US_MO_29169,2020-05-27,0,0,,,36,1,,
US_MO_29173,2020-05-27,0,0,,,3,0,,
US_MO_29175,2020-05-27,0,0,,,9,0,,
US_MO_29177,2020-05-27,1,0,,,19,0,,
US_MO_29179,2020-05-27,0,0,,,2,0,,
US_MO_29181,2020-05-27,0,0,,,7,0,,
US_MO_29183,2020-05-27,7,1,,,755,55,,
US_MO_29185,2020-05-27,0,0,,,2,0,,
US_MO_29186,2020-05-27,0,0,,,9,1,,
US_MO_29187,2020-05-27,0,0,,,32,2,,
US_MO_29189,2020-05-27,73,2,,,4656,389,,
US_MO_29195,2020-05-27,0,0,,,267,0,,
US_MO_29197,2020-05-27,-1,0,,,1,0,,
US_MO_29199,2020-05-27,0,0,,,4,0,,
US_MO_29201,2020-05-27,0,0,,,94,8,,
US_MO_29203,2020-05-27,,,,,1,0,,
US_MO_29205,2020-05-27,0,0,,,1,0,,
US_MO_29207,2020-05-27,0,1,,,74,5,,
US_MO_29209,2020-05-27,0,0,,,4,0,,
US_MO_29211,2020-05-27,0,0,,,53,0,,
US_MO_29213,2020-05-27,0,0,,,13,2,,
US_MO_29217,2020-05-27,0,0,,,9,0,,
US_MO_29219,2020-05-27,0,0,,,26,0,,
US_MO_29221,2020-05-27,0,0,,,10,1,,
US_MO_29225,2020-05-27,0,0,,,17,0,,
US_MO_29227,2020-05-27,0,0,,,4,0,,
US_MO_29229,2020-05-27,0,0,,,11,0,,
US_MO_29510,2020-05-27,17,1,,,1884,117,,
US_MP,2020-05-27,0,0,0,260,22,2,13,5200
US_MS,2020-05-27,313,18,0,313,14044,670,9401,148132
US_MS_28001,2020-05-27,1,0,,,190,15,,
US_MS_28003,2020-05-27,0,0,,,14,1,,
US_MS_28005,2020-05-27,3,0,,,56,1,,
US_MS_28007,2020-05-27,0,1,,,277,15,,
US_MS_28009,2020-05-27,-1,0,,,14,0,,
US_MS_28011,2020-05-27,7,0,,,149,11,,
US_MS_28013,2020-05-27,1,0,,,61,4,,
US_MS_28015,2020-05-27,0,0,,,114,10,,
US_MS_28017,2020-05-27,1,0,,,128,12,,
US_MS_28019,2020-05-27,2,0,,,35,2,,
US_MS_28021,2020-05-27,6,0,,,64,2,,
US_MS_28023,2020-05-27,0,0,,,135,17,,
US_MS_28025,2020-05-27,3,0,,,104,3,,
US_MS_28027,2020-05-27,5,0,,,113,3,,
US_MS_28029,2020-05-27,1,0,,,285,4,,
US_MS_28031,2020-05-27,1,0,,,141,1,,
US_MS_28033,2020-05-27,8,0,,,493,6,,
US_MS_28035,2020-05-27,8,0,,,511,37,,
US_MS_28037,2020-05-27,0,0,,,27,2,,
US_MS_28039,2020-05-27,0,0,,,20,1,,
US_MS_28041,2020-05-27,3,0,,,11,1,,
US_MS_28043,2020-05-27,4,1,,,82,3,,
US_MS_28045,2020-05-27,-1,0,,,87,11,,
US_MS_28047,2020-05-27,8,1,,,245,7,,
US_MS_28049,2020-05-27,16,0,,,920,24,,
US_MS_28051,2020-05-27,3,0,,,373,24,,
US_MS_28053,2020-05-27,1,0,,,53,7,,
US_MS_28057,2020-05-27,-1,0,,,85,7,,
US_MS_28059,2020-05-27,4,0,,,300,13,,
US_MS_28061,2020-05-27,2,0,,,148,3,,
US_MS_28063,2020-05-27,-1,0,,,40,0,,
US_MS_28065,2020-05-27,1,0,,,75,2,,
US_MS_28067,2020-05-27,19,1,,,525,19,,
US_MS_28069,2020-05-27,-1,0,,,131,10,,
US_MS_28071,2020-05-27,-1,0,,,125,4,,
US_MS_28073,2020-05-27,5,0,,,227,5,,
US_MS_28075,2020-05-27,10,1,,,699,57,,
US_MS_28077,2020-05-27,2,0,,,99,1,,
US_MS_28079,2020-05-27,6,2,,,395,12,,
US_MS_28081,2020-05-27,4,0,,,117,5,,
US_MS_28083,2020-05-27,4,3,,,250,30,,
US_MS_28085,2020-05-27,2,1,,,250,22,,
US_MS_28087,2020-05-27,16,1,,,182,8,,
US_MS_28089,2020-05-27,12,0,,,687,21,,
US_MS_28091,2020-05-27,2,0,,,112,9,,
US_MS_28093,2020-05-27,5,0,,,76,3,,
US_MS_28095,2020-05-27,4,0,,,253,24,,
US_MS_28097,2020-05-27,1,0,,,81,1,,
US_MS_28099,2020-05-27,26,1,,,565,34,,
US_MS_28101,2020-05-27,19,0,,,250,4,,
US_MS_28103,2020-05-27,3,0,,,169,6,,
US_MS_28105,2020-05-27,6,0,,,150,10,,
US_MS_28107,2020-05-27,0,1,,,64,3,,
US_MS_28109,2020-05-27,2,1,,,207,31,,
US_MS_28111,2020-05-27,0,0,,,49,2,,
US_MS_28113,2020-05-27,1,0,,,202,11,,
US_MS_28115,2020-05-27,2,0,,,28,3,,
US_MS_28117,2020-05-27,1,0,,,41,3,,
US_MS_28119,2020-05-27,1,0,,,25,0,,
US_MS_28121,2020-05-27,15,0,,,373,6,,
US_MS_28123,2020-05-27,26,0,,,623,10,,
US_MS_28125,2020-05-27,0,0,,,7,0,,
US_MS_28127,2020-05-27,2,0,,,93,0,,
US_MS_28129,2020-05-27,2,1,,,133,11,,
US_MS_28131,2020-05-27,0,0,,,30,0,,
US_MS_28133,2020-05-27,0,0,,,78,3,,
US_MS_28135,2020-05-27,1,0,,,25,1,,
US_MS_28137,2020-05-27,3,0,,,69,1,,
US_MS_28139,2020-05-27,0,0,,,71,11,,
US_MS_28141,2020-05-27,0,0,,,26,0,,
US_MS_28143,2020-05-27,2,0,,,52,3,,
US_MS_28145,2020-05-27,4,0,,,78,5,,
US_MS_28147,2020-05-27,1,0,,,51,0,,
US_MS_28149,2020-05-27,0,0,,,158,7,,
US_MS_28151,2020-05-27,4,1,,,163,6,,
US_MS_28153,2020-05-27,15,0,,,148,0,,
US_MS_28155,2020-05-27,-4,0,,,59,1,,
US_MS_28157,2020-05-27,0,0,,,85,9,,
US_MS_28159,2020-05-27,3,0,,,105,1,,
US_MS_28161,2020-05-27,1,0,,,85,5,,
US_MS_28163,2020-05-27,2,1,,,223,3,,
US_MT,2020-05-27,2,0,3,1809,481,17,444,35643
US_MT_30001,2020-05-27,0,0,,,1,0,,
US_MT_30003,2020-05-27,1,0,,,9,0,,
US_MT_30007,2020-05-27,0,0,,,4,0,,
US_MT_30009,2020-05-27,0,0,,,6,0,,
US_MT_30013,2020-05-27,0,0,,,17,2,,
US_MT_30023,2020-05-27,0,0,,,3,0,,
US_MT_30029,2020-05-27,0,0,,,37,2,,
US_MT_30031,2020-05-27,0,0,,,149,1,,
US_MT_30035,2020-05-27,0,0,,,6,0,,
US_MT_30037,2020-05-27,0,0,,,3,0,,
US_MT_30041,2020-05-27,0,0,,,1,0,,
US_MT_30043,2020-05-27,0,0,,,3,0,,
US_MT_30047,2020-05-27,0,0,,,5,0,,
US_MT_30049,2020-05-27,0,0,,,16,0,,
US_MT_30051,2020-05-27,0,0,,,1,0,,
US_MT_30053,2020-05-27,0,0,,,7,1,,
US_MT_30057,2020-05-27,0,0,,,8,1,,
US_MT_30059,2020-05-27,0,0,,,1,0,,
US_MT_30063,2020-05-27,0,0,,,39,1,,
US_MT_30065,2020-05-27,0,0,,,1,0,,
US_MT_30067,2020-05-27,0,0,,,8,0,,
US_MT_30073,2020-05-27,0,0,,,2,0,,
US_MT_30081,2020-05-27,0,0,,,13,0,,
US_MT_30083,2020-05-27,0,0,,,3,0,,
US_MT_30085,2020-05-27,0,0,,,7,0,,
US_MT_30093,2020-05-27,0,0,,,11,0,,
US_MT_30095,2020-05-27,0,0,,,1,0,,
US_MT_30101,2020-05-27,0,0,,,29,6,,
US_MT_30107,2020-05-27,0,0,,,1,0,,
US_MT_30111,2020-05-27,1,0,,,89,3,,
US_NC,2020-05-27,599,38,0,11825,24787,827,14954,364156
US_NC_37001,2020-05-27,0,0,,,282,21,,
US_NC_37003,2020-05-27,1,0,,,28,0,,
US_NC_37005,2020-05-27,1,0,,,14,0,,
US_NC_37007,2020-05-27,-2,0,,,59,0,,
US_NC_37009,2020-05-27,0,0,,,34,0,,
US_NC_37011,2020-05-27,0,0,,,2,0,,
US_NC_37013,2020-05-27,1,0,,,33,0,,
US_NC_37015,2020-05-27,0,0,,,115,4,,
US_NC_37017,2020-05-27,0,0,,,94,2,,
US_NC_37019,2020-05-27,2,0,,,90,4,,
US_NC_37021,2020-05-27,2,1,,,279,16,,
US_NC_37023,2020-05-27,41,0,,,337,14,,
US_NC_37025,2020-05-27,0,0,,,449,21,,
US_NC_37027,2020-05-27,3,0,,,110,2,,
US_NC_37029,2020-05-27,0,0,,,3,0,,
US_NC_37031,2020-05-27,0,0,,,36,3,,
US_NC_37033,2020-05-27,0,0,,,55,1,,
US_NC_37035,2020-05-27,14,0,,,167,3,,
US_NC_37037,2020-05-27,0,0,,,588,26,,
US_NC_37039,2020-05-27,0,0,,,20,1,,
US_NC_37041,2020-05-27,1,0,,,16,0,,
US_NC_37043,2020-05-27,0,0,,,5,0,,
US_NC_37045,2020-05-27,4,0,,,73,2,,
US_NC_37047,2020-05-27,5,1,,,304,22,,
US_NC_37049,2020-05-27,0,0,,,192,4,,
US_NC_37051,2020-05-27,10,1,,,600,16,,
US_NC_37053,2020-05-27,2,0,,,13,0,,
US_NC_37055,2020-05-27,0,0,,,22,1,,
US_NC_37057,2020-05-27,0,0,,,361,11,,
US_NC_37059,2020-05-27,3,0,,,79,2,,
US_NC_37061,2020-05-27,37,0,,,707,12,,
US_NC_37063,2020-05-27,26,0,,,1359,45,,
US_NC_37065,2020-05-27,0,0,,,190,9,,
US_NC_37067,2020-05-27,45,0,,,1022,9,,
US_NC_37069,2020-05-27,5,0,,,151,20,,
US_NC_37071,2020-05-27,1,1,,,250,7,,
US_NC_37073,2020-05-27,1,0,,,24,1,,
US_NC_37075,2020-05-27,0,0,,,2,0,,
US_NC_37077,2020-05-27,4,1,,,258,8,,
US_NC_37079,2020-05-27,0,0,,,66,2,,
US_NC_37081,2020-05-27,51,1,,,1143,54,,
US_NC_37083,2020-05-27,-1,0,,,151,1,,
US_NC_37085,2020-05-27,2,0,,,278,21,,
US_NC_37087,2020-05-27,2,0,,,42,0,,
US_NC_37089,2020-05-27,6,3,,,324,46,,
US_NC_37091,2020-05-27,0,0,,,72,1,,
US_NC_37093,2020-05-27,13,0,,,214,1,,
US_NC_37095,2020-05-27,0,0,,,1,0,,
US_NC_37097,2020-05-27,6,0,,,236,5,,
US_NC_37099,2020-05-27,1,0,,,26,1,,
US_NC_37101,2020-05-27,4,0,,,365,20,,
US_NC_37103,2020-05-27,0,1,,,26,3,,
US_NC_37105,2020-05-27,4,0,,,376,3,,
US_NC_37107,2020-05-27,1,0,,,194,7,,
US_NC_37109,2020-05-27,1,0,,,61,0,,
US_NC_37111,2020-05-27,1,0,,,52,1,,
US_NC_37113,2020-05-27,0,0,,,18,1,,
US_NC_37115,2020-05-27,0,0,,,3,0,,
US_NC_37117,2020-05-27,5,0,,,61,4,,
US_NC_37119,2020-05-27,75,6,,,3478,80,,
US_NC_37121,2020-05-27,0,0,,,9,0,,
US_NC_37123,2020-05-27,5,0,,,93,3,,
US_NC_37125,2020-05-27,9,0,,,150,10,,
US_NC_37127,2020-05-27,0,0,,,184,4,,
US_NC_37129,2020-05-27,8,0,,,164,4,,
US_NC_37131,2020-05-27,3,0,,,144,12,,
US_NC_37133,2020-05-27,0,0,,,98,2,,
US_NC_37135,2020-05-27,3,1,,,314,40,,
US_NC_37137,2020-05-27,0,0,,,9,0,,
US_NC_37139,2020-05-27,4,1,,,100,9,,
US_NC_37141,2020-05-27,2,0,,,74,1,,
US_NC_37143,2020-05-27,0,0,,,23,2,,
US_NC_37145,2020-05-27,1,0,,,39,1,,
US_NC_37147,2020-05-27,0,0,,,267,2,,
US_NC_37149,2020-05-27,0,0,,,35,4,,
US_NC_37151,2020-05-27,11,2,,,624,12,,
US_NC_37153,2020-05-27,1,0,,,153,2,,
US_NC_37155,2020-05-27,63,8,,,737,21,,
US_NC_37157,2020-05-27,1,0,,,73,2,,
US_NC_37159,2020-05-27,1,2,,,613,34,,
US_NC_37161,2020-05-27,3,0,,,174,7,,
US_NC_37163,2020-05-27,-1,0,,,408,1,,
US_NC_37165,2020-05-27,2,0,,,69,0,,
US_NC_37167,2020-05-27,1,0,,,54,4,,
US_NC_37169,2020-05-27,1,0,,,58,0,,
US_NC_37171,2020-05-27,5,0,,,173,1,,
US_NC_37173,2020-05-27,0,0,,,10,0,,
US_NC_37175,2020-05-27,0,0,,,11,0,,
US_NC_37177,2020-05-27,0,0,,,4,0,,
US_NC_37179,2020-05-27,9,1,,,417,18,,
US_NC_37181,2020-05-27,16,1,,,266,19,,
US_NC_37183,2020-05-27,45,2,,,1523,36,,
US_NC_37185,2020-05-27,0,1,,,54,1,,
US_NC_37187,2020-05-27,1,0,,,27,3,,
US_NC_37189,2020-05-27,1,0,,,14,0,,
US_NC_37191,2020-05-27,14,2,,,1045,20,,
US_NC_37193,2020-05-27,5,0,,,483,3,,
US_NC_37195,2020-05-27,4,0,,,325,9,,
US_NC_37197,2020-05-27,3,1,,,149,2,,
US_NC_37199,2020-05-27,0,0,,,10,0,,
US_ND,2020-05-27,20,5,61,486,2442,59,1762,67340
US_ND_38003,2020-05-27,0,0,,,4,0,,
US_ND_38005,2020-05-27,0,0,,,1,0,,
US_ND_38009,2020-05-27,0,0,,,2,0,,
US_ND_38011,2020-05-27,0,0,,,1,0,,
US_ND_38013,2020-05-27,0,0,,,5,0,,
US_ND_38015,2020-05-27,0,0,,,123,0,,
US_ND_38017,2020-05-27,16,2,,,1596,45,,
US_ND_38023,2020-05-27,0,0,,,1,0,,
US_ND_38025,2020-05-27,0,0,,,12,0,,
US_ND_38027,2020-05-27,0,0,,,4,0,,
US_ND_38029,2020-05-27,0,0,,,4,1,,
US_ND_38031,2020-05-27,0,0,,,1,0,,
US_ND_38035,2020-05-27,1,0,,,327,3,,
US_ND_38037,2020-05-27,0,0,,,2,0,,
US_ND_38039,2020-05-27,0,0,,,1,0,,
US_ND_38049,2020-05-27,0,0,,,2,1,,
US_ND_38051,2020-05-27,0,0,,,1,0,,
US_ND_38053,2020-05-27,0,0,,,16,0,,
US_ND_38055,2020-05-27,0,0,,,7,0,,
US_ND_38057,2020-05-27,0,0,,,5,0,,
US_ND_38059,2020-05-27,0,0,,,59,2,,
US_ND_38061,2020-05-27,0,0,,,39,0,,
US_ND_38063,2020-05-27,0,0,,,1,0,,
US_ND_38065,2020-05-27,0,0,,,1,0,,
US_ND_38067,2020-05-27,0,0,,,6,0,,
US_ND_38069,2020-05-27,0,0,,,3,0,,
US_ND_38071,2020-05-27,0,0,,,8,1,,
US_ND_38073,2020-05-27,0,0,,,8,0,,
US_ND_38075,2020-05-27,0,0,,,1,0,,
US_ND_38077,2020-05-27,0,0,,,19,0,,
US_ND_38079,2020-05-27,0,0,,,5,0,,
US_ND_38081,2020-05-27,0,0,,,3,0,,
US_ND_38085,2020-05-27,0,0,,,2,0,,
US_ND_38087,2020-05-27,0,0,,,3,0,,
US_ND_38089,2020-05-27,0,0,,,61,2,,
US_ND_38091,2020-05-27,0,0,,,1,0,,
US_ND_38093,2020-05-27,0,0,,,18,0,,
US_ND_38097,2020-05-27,0,0,,,10,0,,
US_ND_38099,2020-05-27,0,0,,,13,0,,
US_ND_38101,2020-05-27,0,0,,,36,1,,
US_ND_38103,2020-05-27,0,0,,,3,0,,
US_ND_38105,2020-05-27,0,0,,,24,0,,
US_NE,2020-05-27,357,8,,2379,12976,168,,90421
US_NE_31001,2020-05-27,0,0,,,264,11,,
US_NE_31003,2020-05-27,0,0,,,8,0,,
US_NE_31011,2020-05-27,0,0,,,3,0,,
US_NE_31013,2020-05-27,0,0,,,2,0,,
US_NE_31019,2020-05-27,3,0,,,148,1,,
US_NE_31021,2020-05-27,0,0,,,9,0,,
US_NE_31023,2020-05-27,0,0,,,45,0,,
US_NE_31025,2020-05-27,1,0,,,40,0,,
US_NE_31027,2020-05-27,0,0,,,7,0,,
US_NE_31029,2020-05-27,0,0,,,1,0,,
US_NE_31031,2020-05-27,0,0,,,1,0,,
US_NE_31033,2020-05-27,0,0,,,9,0,,
US_NE_31035,2020-05-27,1,0,,,24,0,,
US_NE_31037,2020-05-27,0,0,,,604,3,,
US_NE_31039,2020-05-27,0,0,,,31,0,,
US_NE_31041,2020-05-27,0,0,,,36,4,,
US_NE_31043,2020-05-27,1,2,,,1649,23,,
US_NE_31045,2020-05-27,0,0,,,1,0,,
US_NE_31047,2020-05-27,1,0,,,827,7,,
US_NE_31051,2020-05-27,0,0,,,25,0,,
US_NE_31053,2020-05-27,17,0,,,407,1,,
US_NE_31055,2020-05-27,228,4,,,3597,33,,
US_NE_31059,2020-05-27,0,0,,,5,0,,
US_NE_31061,2020-05-27,0,0,,,6,0,,
US_NE_31063,2020-05-27,0,0,,,1,0,,
US_NE_31065,2020-05-27,0,0,,,8,0,,
US_NE_31067,2020-05-27,0,0,,,44,4,,
US_NE_31073,2020-05-27,0,0,,,13,0,,
US_NE_31077,2020-05-27,0,0,,,2,0,,
US_NE_31079,2020-05-27,12,0,,,1482,42,,
US_NE_31081,2020-05-27,2,0,,,60,12,,
US_NE_31083,2020-05-27,0,0,,,1,0,,
US_NE_31087,2020-05-27,0,0,,,1,0,,
US_NE_31089,2020-05-27,0,0,,,1,0,,
US_NE_31093,2020-05-27,-1,1,,,39,4,,
US_NE_31095,2020-05-27,0,0,,,6,0,,
US_NE_31097,2020-05-27,0,0,,,7,0,,
US_NE_31099,2020-05-27,-1,0,,,11,0,,
US_NE_31101,2020-05-27,0,0,,,2,0,,
US_NE_31105,2020-05-27,0,0,,,10,0,,
US_NE_31107,2020-05-27,0,0,,,9,0,,
US_NE_31109,2020-05-27,22,0,,,1120,9,,
US_NE_31111,2020-05-27,0,0,,,47,2,,
US_NE_31119,2020-05-27,3,1,,,316,4,,
US_NE_31121,2020-05-27,1,0,,,33,0,,
US_NE_31123,2020-05-27,0,0,,,11,0,,
US_NE_31125,2020-05-27,-1,0,,,4,0,,
US_NE_31127,2020-05-27,0,0,,,3,0,,
US_NE_31129,2020-05-27,0,0,,,1,0,,
US_NE_31131,2020-05-27,0,0,,,6,0,,
US_NE_31137,2020-05-27,0,0,,,20,0,,
US_NE_31139,2020-05-27,0,0,,,3,0,,
US_NE_31141,2020-05-27,13,0,,,547,1,,
US_NE_31143,2020-05-27,1,0,,,10,0,,
US_NE_31145,2020-05-27,0,0,,,5,0,,
US_NE_31147,2020-05-27,0,0,,,1,0,,
US_NE_31151,2020-05-27,7,0,,,491,1,,
US_NE_31153,2020-05-27,27,0,,,503,3,,
US_NE_31155,2020-05-27,1,0,,,31,1,,
US_NE_31157,2020-05-27,3,0,,,75,0,,
US_NE_31159,2020-05-27,0,0,,,27,1,,
US_NE_31163,2020-05-27,0,0,,,4,0,,
US_NE_31167,2020-05-27,1,0,,,21,0,,
US_NE_31171,2020-05-27,0,0,,,1,0,,
US_NE_31173,2020-05-27,3,0,,,37,0,,
US_NE_31175,2020-05-27,0,0,,,3,0,,
US_NE_31177,2020-05-27,1,0,,,28,1,,
US_NE_31179,2020-05-27,0,0,,,13,0,,
US_NE_31181,2020-05-27,0,0,,,5,0,,
US_NE_31185,2020-05-27,0,0,,,35,0,,
US_NH,2020-05-27,55,9,116,2563,4286,223,2550,65602
US_NH_33001,2020-05-27,1,0,,,57,0,,
US_NH_33003,2020-05-27,0,0,,,46,0,,
US_NH_33005,2020-05-27,0,0,,,54,2,,
US_NH_33007,2020-05-27,0,0,,,5,0,,
US_NH_33009,2020-05-27,3,0,,,72,1,,
US_NH_33011,2020-05-27,34,7,,,2183,124,,
US_NH_33013,2020-05-27,3,0,,,327,13,,
US_NH_33015,2020-05-27,14,2,,,1254,69,,
US_NH_33017,2020-05-27,2,0,,,261,13,,
US_NH_33019,2020-05-27,0,0,,,17,1,,
US_NJ,2020-05-27,864,148,168,24433,156628,11339,25552,660325
US_NJ_34001,2020-05-27,38,6,,,2087,155,,
US_NJ_34003,2020-05-27,60,19,,,18023,1547,,
US_NJ_34005,2020-05-27,51,2,,,4432,275,,
US_NJ_34007,2020-05-27,56,6,,,6227,313,,
US_NJ_34009,2020-05-27,21,0,,,592,48,,
US_NJ_34011,2020-05-27,74,2,,,2098,65,,
US_NJ_34013,2020-05-27,83,19,,,17338,1624,,
US_NJ_34015,2020-05-27,27,2,,,2130,140,,
US_NJ_34017,2020-05-27,36,15,,,18132,1158,,
US_NJ_34019,2020-05-27,6,0,,,973,57,,
US_NJ_34021,2020-05-27,48,6,,,6592,458,,
US_NJ_34023,2020-05-27,48,5,,,15547,964,,
US_NJ_34025,2020-05-27,50,16,,,7961,575,,
US_NJ_34027,2020-05-27,10,5,,,6289,600,,
US_NJ_34029,2020-05-27,52,12,,,8514,704,,
US_NJ_34031,2020-05-27,47,7,,,15873,899,,
US_NJ_34033,2020-05-27,6,3,,,579,32,,
US_NJ_34035,2020-05-27,16,9,,,4505,408,,
US_NJ_34037,2020-05-27,6,1,,,1095,146,,
US_NJ_34039,2020-05-27,31,12,,,15324,1042,,
US_NJ_34041,2020-05-27,9,1,,,1145,129,,
US_NM,2020-05-27,122,4,42,3285,7252,329,2564,180646
US_NM_35001,2020-05-27,21,1,,,1383,69,,
US_NM_35003,2020-05-27,0,0,,,2,1,,
US_NM_35005,2020-05-27,0,0,,,42,2,,
US_NM_35006,2020-05-27,4,0,,,136,5,,
US_NM_35007,2020-05-27,0,0,,,5,0,,
US_NM_35009,2020-05-27,1,0,,,50,0,,
US_NM_35013,2020-05-27,11,0,,,450,2,,
US_NM_35015,2020-05-27,0,0,,,19,1,,
US_NM_35017,2020-05-27,0,0,,,15,0,,
US_NM_35019,2020-05-27,0,0,,,20,0,,
US_NM_35021,2020-05-27,0,0,,,1,0,,
US_NM_35023,2020-05-27,0,0,,,1,0,,
US_NM_35025,2020-05-27,0,0,,,24,0,,
US_NM_35027,2020-05-27,0,0,,,2,0,,
US_NM_35028,2020-05-27,0,0,,,6,0,,
US_NM_35029,2020-05-27,0,0,,,7,1,,
US_NM_35031,2020-05-27,34,2,,,2270,97,,
US_NM_35035,2020-05-27,2,0,,,194,2,,
US_NM_35037,2020-05-27,0,0,,,5,1,,
